22599,2010/3/24,2014/3/31,11,27,34014,0.743914565
51087,2012/1/4,2014/3/31,25,68,31182,0.8114704
2388,2005/11/26,2014/3/31,17,27,34556,0.732135085
1042,2007/2/22,2014/3/31,58,20,37951,0.66658955
15266,2012/1/15,2014/3/31,3,20,35615,0.710283027
11238,2005/6/30,2014/3/31,48,27,39868,0.63445445
28307,2008/1/6,2014/3/31,12,14,23317,1.084804649
6120,2011/12/18,2014/3/31,64,17,28316,0.89326847
11407,2007/5/3,2014/3/31,23,22,26506,0.954165095
45590,2006/1/13,2014/3/31,91,22,35674,0.708866121
61948,2011/5/21,2014/3/31,10,30,41567,0.608330406
39127,2008/11/25,2014/3/31,7,37,33612,0.752303642
53776,2005/10/20,2014/3/31,6,28,32687,0.773564414
22385,2010/2/1,2014/3/31,119,33,34551,0.731818182
35370,2012/8/1,2014/3/31,119,7,21279,1.188126792
44773,2008/1/8,2014/3/31,8,20,30103,0.839833904
11513,2007/6/28,2014/3/31,13,31,46436,0.544375054
19232,2007/2/21,2014/3/31,77,13,22249,1.136083869
48437,2008/7/12,2014/3/31,11,28,30502,0.828637466
54950,2006/10/12,2014/3/31,13,20,31053,0.813726854
17726,2006/6/17,2014/3/31,11,36,28098,0.899271122
42284,2012/4/1,2014/3/31,15,25,39573,0.63845804
54712,2006/3/31,2014/3/31,84,23,45375,0.556756143
59668,2011/8/15,2014/3/31,671,7,43648,0.578665689
58709,2010/10/19,2014/3/31,37,24,40241,0.627453095
20821,2007/11/12,2014/3/31,102,22,29096,0.867748488
61833,2010/11/9,2014/3/31,87,29,35954,0.702217278
43370,2012/12/27,2014/3/31,23,17,30309,0.832979313
43509,2013/3/28,2014/3/31,25,32,32889,0.767614096
50829,2012/9/9,2014/3/31,147,17,31055,0.812908066
47231,2005/4/15,2014/3/31,1,37,38059,0.663307234
48940,2010/6/3,2014/3/31,25,21,42045,0.600360566
42243,2011/11/27,2014/3/31,14,33,39667,0.636298939
30531,2008/8/9,2014/3/31,134,13,33484,0.753778521
19988,2012/12/1,2014/3/31,6,39,45750,0.551657049
60713,2012/7/30,2014/3/31,2,23,18337,1.376188035
56992,2008/3/6,2014/3/31,1,30,36933,0.683242899
15478,2012/3/24,2014/3/31,33,24,44938,0.561522987
26829,2009/2/1,2014/3/31,35,9,18580,1.35810549
48396,2008/10/6,2014/3/31,30,22,36196,0.697018455
28418,2010/3/27,2014/3/31,19,13,28945,0.871605459
162,2011/1/4,2014/3/31,2,11,35090,0.718963807
14387,2012/4/26,2014/3/31,33,25,30299,0.832564771
30377,2009/7/14,2014/3/31,1,42,34520,0.73069409
62352,2011/6/3,2014/3/31,78,13,35622,0.707960249
12058,2008/3/16,2014/3/31,22,38,50525,0.499137655
46631,2011/8/14,2014/3/31,20,25,33594,0.750654284
907,2006/10/15,2014/3/31,94,14,19412,1.298481352
55054,2006/11/28,2014/3/31,48,18,48243,0.522467923
22736,2010/7/8,2014/3/31,11,30,38999,0.646200415
62528,2006/4/18,2014/3/31,3,34,32332,0.779448534
7192,2013/3/15,2014/3/31,4,18,30465,0.827180699
31963,2011/4/8,2014/3/31,70,20,29692,0.848657551
825,2006/8/17,2014/3/31,603,2,24464,1.03
19924,2012/7/10,2014/3/31,603,2,24464,1.03
19961,2012/10/17,2014/3/31,455,2,24464,1.03
22613,2010/6/18,2014/3/31,223,2,24464,1.03
30981,2010/5/2,2014/3/31,667,2,24464,1.03
42870,2012/9/22,2014/3/31,395,2,24464,1.03
49069,2012/10/14,2014/3/31,468,2,24464,1.03
55976,2012/11/26,2014/3/31,482,2,24464,1.03
57720,2008/12/19,2014/3/31,81,2,24464,1.03
46007,2006/6/25,2014/3/31,94,30,39870,0.632001003
41455,2012/4/17,2014/3/31,11,19,39235,0.642198037
6810,2012/10/9,2014/3/31,24,26,31603,0.797200899
33992,2012/10/22,2014/3/31,3,24,37741,0.667493707
16203,2012/12/4,2014/3/31,1,60,39850,0.632166123
48785,2009/1/1,2014/3/31,43,23,30086,0.83712657
18019,2006/5/8,2014/3/31,4,17,34432,0.731279043
3157,2008/4/7,2014/3/31,2,19,29383,0.856907395
22244,2009/8/3,2014/3/31,94,9,55040,0.457448219
19193,2007/2/12,2014/3/31,21,26,31948,0.78802022
10321,2009/10/23,2014/3/31,18,35,38002,0.662449871
26438,2006/11/9,2014/3/31,5,17,33389,0.753915361
62120,2013/1/1,2014/3/31,5,16,22441,1.121577915
2450,2007/7/17,2014/3/31,241,23,36306,0.693230595
18048,2006/10/19,2014/3/31,43,12,29681,0.847916512
59517,2011/12/28,2014/3/31,21,24,41876,0.600973589
18098,2008/3/7,2014/3/31,130,19,37228,0.67596191
59847,2011/10/8,2014/3/31,47,22,33093,0.76040915
45563,2005/12/4,2014/3/31,16,21,37181,0.676653936
1947,2013/2/27,2014/3/31,10,12,34661,0.725626785
53149,2009/11/17,2014/3/31,6,21,34965,0.719291577
27608,2009/1/10,2014/3/31,12,38,33211,0.757236458
19339,2007/4/15,2014/3/31,121,22,34061,0.738266933
60768,2013/2/14,2014/3/31,9,14,36572,0.687503008
18897,2006/7/15,2014/3/31,303,13,21402,1.174788805
34470,2012/12/13,2014/3/31,71,18,34137,0.736524299
15355,2012/1/31,2014/3/31,49,18,20081,1.252053185
31065,2009/4/13,2014/3/31,207,11,17519,1.435074491
59238,2012/2/1,2014/3/31,2,41,31367,0.801451525
12621,2008/11/19,2014/3/31,1,37,31295,0.803289982
14998,2012/1/24,2014/3/31,19,30,30656,0.820018267
19090,2006/11/17,2014/3/31,3,23,37336,0.673232805
58075,2009/9/6,2014/3/31,75,20,27344,0.919232373
34928,2012/4/22,2014/3/31,119,31,29525,0.851313802
38792,2007/11/26,2014/3/31,598,9,25227,0.996141039
8930,2008/4/17,2014/3/31,5,16,44531,0.564269834
50462,2011/7/4,2014/3/31,260,34,33044,0.760343481
14524,2011/5/28,2014/3/31,21,26,22158,1.133852785
25371,2012/11/29,2014/3/31,43,33,35547,0.706755
24193,2012/1/4,2014/3/31,5,24,35554,0.706591382
50198,2012/2/22,2014/3/31,88,31,49887,0.503531782
58229,2011/1/1,2014/3/31,88,25,31755,0.791031649
22049,2009/3/11,2014/3/31,230,18,34309,0.732095369
43649,2009/7/22,2014/3/31,101,35,31037,0.809259593
6241,2012/4/12,2014/3/31,6,13,30875,0.813442591
44754,2007/11/14,2014/3/31,5,29,43857,0.572595709
20827,2007/11/11,2014/3/31,153,24,36176,0.694132574
22161,2009/4/19,2014/3/31,32,12,31716,0.791666667
22040,2010/5/23,2014/3/31,127,18,29701,0.845336521
49879,2011/12/28,2014/3/31,345,6,43830,0.572808579
45641,2006/3/7,2014/3/31,191,15,35712,0.702865703
14738,2011/12/5,2014/3/31,1,47,33726,0.744227599
61623,2009/7/29,2014/3/31,11,40,41662,0.602451875
2355,2005/10/19,2014/3/31,40,21,35855,0.6999339
36576,2006/2/9,2014/3/31,29,24,39096,0.641906333
42583,2012/5/19,2014/3/31,12,23,38343,0.654475654
62942,2007/12/9,2014/3/31,78,19,43564,0.576021256
23475,2012/3/5,2014/3/31,19,25,33024,0.759837997
53824,2008/5/15,2014/3/31,30,17,29079,0.862817153
46250,2007/4/16,2014/3/31,10,28,28510,0.879817608
43923,2011/5/19,2014/3/31,68,22,23795,1.054137844
392,2012/7/1,2014/3/31,51,3,36696,0.683333333
11175,2005/5/17,2014/3/31,23,3,36696,0.683333333
44409,2011/1/25,2014/3/31,113,17,46641,0.53758753
23096,2010/12/16,2014/3/31,22,25,26377,0.950427645
45304,2010/7/31,2014/3/31,135,28,33289,0.752939409
10112,2007/4/13,2014/3/31,2,17,31311,0.800384529
2536,2007/9/11,2014/3/31,16,41,32328,0.775137961
16322,2012/11/2,2014/3/31,193,22,31804,0.7878531
61849,2011/5/25,2014/3/31,3,24,34658,0.72295545
40861,2010/9/28,2014/3/31,3,23,37466,0.668682005
58456,2010/5/13,2014/3/31,10,41,35191,0.711871785
3382,2010/2/14,2014/3/31,42,24,31395,0.797896799
62158,2011/7/31,2014/3/31,65,20,33550,0.746576155
28131,2007/3/14,2014/3/31,29,45,35435,0.706820375
1479,2011/3/5,2014/3/31,13,29,52603,0.476131589
29134,2005/3/18,2014/3/31,101,17,26723,0.937202784
47761,2007/11/11,2014/3/31,58,27,32870,0.761905993
41862,2011/12/1,2014/3/31,106,22,35313,0.709129216
57903,2012/5/22,2014/3/31,38,30,31555,0.793500555
22889,2011/8/11,2014/3/31,12,31,39544,0.63318506
3838,2011/6/9,2014/3/31,142,24,37953,0.659689616
11499,2007/6/11,2014/3/31,112,17,32005,0.782287143
44583,2006/5/22,2014/3/31,73,28,35577,0.703668662
29086,2005/2/4,2014/3/31,61,15,24616,1.01696742
42666,2012/11/7,2014/3/31,61,18,17899,1.398396
6257,2012/10/18,2014/3/31,13,30,38638,0.64746959
31605,2011/2/27,2014/3/31,121,20,28616,0.874201845
30940,2010/6/7,2014/3/31,19,29,37950,0.659174704
37259,2007/11/4,2014/3/31,108,18,33593,0.744479207
11341,2005/10/24,2014/3/31,57,27,38980,0.641525911
17533,2011/6/22,2014/3/31,37,12,37440,0.667877404
19141,2006/12/3,2014/3/31,327,17,34242,0.730245021
58296,2010/6/7,2014/3/31,81,21,26624,0.939092172
48797,2010/3/3,2014/3/31,20,21,31453,0.794909866
51354,2012/3/8,2014/3/31,3,24,33697,0.741896311
41423,2011/10/25,2014/3/31,8,43,32129,0.778082729
13756,2010/11/14,2014/3/31,6,26,39065,0.63987636
20223,2005/3/19,2014/3/31,10,22,32456,0.770116773
39658,2008/10/12,2014/3/31,16,32,39272,0.636440212
8067,2011/4/29,2014/3/31,300,30,34871,0.716701557
39485,2010/1/10,2014/3/31,10,17,21669,1.153158891
20308,2005/5/30,2014/3/31,10,33,33549,0.744814152
29301,2005/8/29,2014/3/31,13,9,18290,1.365904866
17290,2010/5/20,2014/3/31,22,14,40049,0.623776873
38219,2005/7/13,2014/3/31,2,25,36215,0.689754798
38859,2007/12/17,2014/3/31,160,27,33305,0.750020117
50465,2012/1/15,2014/3/31,41,34,35780,0.698077138
21482,2008/6/20,2014/3/31,3,27,37951,0.658138652
35987,2006/3/31,2014/3/31,269,9,16952,1.473311114
53179,2010/2/24,2014/3/31,28,34,64903,0.384769887
39439,2008/9/3,2014/3/31,24,19,28770,0.867981926
60802,2012/8/25,2014/3/31,181,13,31472,0.79341923
51930,2012/8/7,2014/3/31,79,24,31009,0.805187849
50786,2012/3/26,2014/3/31,97,18,24446,1.021077477
20430,2005/10/10,2014/3/31,14,19,30558,0.816832908
34706,2010/2/9,2014/3/31,8,15,35775,0.697692523
61619,2009/4/23,2014/3/31,1,25,33327,0.748916194
50430,2011/7/18,2014/3/31,6,10,33624,0.742221033
46195,2007/4/1,2014/3/31,99,18,28760,0.867646732
59280,2011/4/29,2014/3/31,87,19,39228,0.636092077
52038,2012/11/7,2014/3/31,24,40,37577,0.664026665
38698,2008/11/26,2014/3/31,43,21,26451,0.943325016
9106,2010/12/20,2014/3/31,291,44,28346,0.880255768
8798,2008/1/22,2014/3/31,2,22,32940,0.757474196
18173,2007/10/8,2014/3/31,29,21,24179,1.031883039
48841,2008/12/3,2014/3/31,13,22,28243,0.88334667
27001,2007/1/6,2014/3/31,13,14,39810,0.626684753
49489,2010/1/29,2014/3/31,22,21,26673,0.935331234
581,2006/1/28,2014/3/31,24,33,37284,0.669089154
60438,2012/3/1,2014/3/31,382,39,31115,0.80173389
47903,2007/11/22,2014/3/31,80,5,26272,0.949512789
59988,2012/1/31,2014/3/31,136,12,30802,0.809827933
54626,2006/1/18,2014/3/31,18,20,29423,0.847635523
50197,2012/6/23,2014/3/31,41,19,29113,0.856454161
40466,2010/8/31,2014/3/31,14,18,35010,0.712167952
28787,2012/7/31,2014/3/31,6,59,22420,1.112033898
53863,2006/4/4,2014/3/31,28,26,39461,0.63179443
34689,2009/11/29,2014/3/31,59,39,28931,0.861588607
2402,2007/8/1,2014/3/31,91,13,21897,1.138111157
51643,2012/9/14,2014/3/31,12,20,41672,0.597942263
50152,2011/3/16,2014/3/31,12,14,28723,0.867410089
41242,2011/3/14,2014/3/31,26,23,31269,0.796705043
37477,2010/10/5,2014/3/31,33,29,45194,0.551208568
9529,2006/1/27,2014/3/31,133,14,27069,0.920285197
15728,2012/6/25,2014/3/31,5,22,29201,0.853039964
47240,2005/5/1,2014/3/31,26,43,44043,0.565575006
53943,2006/3/24,2014/3/31,90,17,45013,0.553381912
10277,2008/12/3,2014/3/31,60,16,34797,0.715725206
53574,2006/3/25,2014/3/31,4,28,41578,0.598979989
56658,2007/8/3,2014/3/31,12,35,37018,0.672750554
3065,2008/2/24,2014/3/31,111,18,30857,0.806822763
61346,2013/1/13,2014/3/31,76,18,37823,0.658181794
45392,2012/5/8,2014/3/31,1,36,34018,0.731793462
23910,2011/12/4,2014/3/31,57,25,34011,0.731883508
42709,2012/12/3,2014/3/31,9,32,33734,0.737704393
55013,2006/11/21,2014/3/31,37,17,21842,1.139335684
42257,2012/8/12,2014/3/31,4,16,29859,0.833371178
990,2007/1/15,2014/3/31,2,26,30965,0.803573389
19878,2012/7/18,2014/3/31,216,10,37831,0.657636594
49987,2011/4/2,2014/3/31,96,23,33241,0.748302999
60509,2012/5/15,2014/3/31,10,19,32957,0.754654246
44498,2011/8/20,2014/3/31,178,19,34416,0.722640923
40956,2010/12/18,2014/3/31,250,20,25460,0.976811076
54911,2006/8/16,2014/3/31,26,27,31390,0.792277795
54984,2006/10/16,2014/3/31,90,28,43076,0.577340747
12343,2008/7/22,2014/3/31,133,26,37873,0.656634014
60989,2012/10/30,2014/3/31,41,16,37152,0.669375
33539,2012/7/8,2014/3/31,39,33,37853,0.656882149
43508,2013/3/22,2014/3/31,3,30,44841,0.554407796
39251,2008/12/2,2014/3/31,33,37,30071,0.826713445
52628,2009/12/7,2014/3/31,10,21,26611,0.934102439
43630,2009/4/30,2014/3/31,3,22,33611,0.73952099
25429,2012/12/20,2014/3/31,58,17,28019,0.88710161
23282,2011/3/11,2014/3/31,25,32,36634,0.67846809
42711,2012/6/13,2014/3/31,45,21,34264,0.725309654
29790,2007/11/1,2014/3/31,74,11,17106,1.452599088
15517,2012/4/23,2014/3/31,408,11,29073,0.854545455
35010,2012/12/12,2014/3/31,2,37,27754,0.895054767
24524,2012/9/13,2014/3/31,6,35,34272,0.724824638
44622,2006/5/8,2014/3/31,13,25,32932,0.754202599
26455,2010/11/14,2014/3/31,208,11,18449,1.346214971
13870,2010/12/13,2014/3/31,42,27,42082,0.590188204
9005,2010/3/2,2014/3/31,14,34,41112,0.603909807
36598,2006/3/8,2014/3/31,138,20,30810,0.805757546
46180,2007/4/1,2014/3/31,32,18,35583,0.697650845
8900,2007/4/27,2014/3/31,36,18,43726,0.567647853
12466,2008/8/18,2014/3/31,19,37,34051,0.728929547
7328,2013/1/13,2014/3/31,86,9,33894,0.732296572
50538,2011/5/16,2014/3/31,37,42,30043,0.826123556
26938,2008/12/2,2014/3/31,30,31,43683,0.568160841
43948,2011/1/27,2014/3/31,12,24,29717,0.834830232
31482,2010/6/30,2014/3/31,168,17,32816,0.755845319
21268,2008/5/24,2014/3/31,8,35,36789,0.674177336
3650,2009/1/16,2014/3/31,103,28,30651,0.80918404
42688,2012/5/31,2014/3/31,10,24,32491,0.763354775
44617,2006/7/8,2014/3/31,42,23,32509,0.762912424
12837,2008/12/18,2014/3/31,12,12,26297,0.943129635
3240,2008/5/3,2014/3/31,80,25,34047,0.728410139
28615,2011/10/14,2014/3/31,168,28,29373,0.844309059
62689,2007/10/9,2014/3/31,14,39,29150,0.850750257
50511,2011/12/16,2014/3/31,72,13,36010,0.68863038
47818,2007/11/19,2014/3/31,135,35,34950,0.709500143
22075,2010/7/25,2014/3/31,92,39,32019,0.774406134
39063,2008/4/27,2014/3/31,30,17,32479,0.763433295
47753,2007/11/21,2014/3/31,65,15,27184,0.912102707
6378,2012/4/18,2014/3/31,30,35,32935,0.752829816
51709,2012/6/2,2014/3/31,11,21,34572,0.717083478
25846,2009/9/1,2014/3/31,2,30,29831,0.830969126
40198,2009/6/8,2014/3/31,21,26,37645,0.658355426
7675,2010/3/4,2014/3/31,1,28,40602,0.610376829
52438,2013/1/13,2014/3/31,97,21,32898,0.753300505
27663,2006/2/16,2014/3/31,4,18,34354,0.721339
37553,2011/6/3,2014/3/31,2,42,28583,0.866667949
41018,2011/12/25,2014/3/31,39,21,43368,0.57114739
56045,2013/1/30,2014/3/31,28,4,30398,0.814694059
62902,2006/7/18,2014/3/31,77,23,35521,0.697131838
4035,2009/1/25,2014/3/31,36,32,36257,0.682926056
9614,2006/4/10,2014/3/31,6,42,38873,0.636951612
21352,2008/10/10,2014/3/31,96,15,17003,1.456224784
59934,2011/9/23,2014/3/31,32,19,34555,0.716527565
49863,2010/10/29,2014/3/31,36,27,35886,0.689901354
59297,2011/7/11,2014/3/31,61,26,30750,0.805107317
6590,2013/2/28,2014/3/31,13,27,35417,0.699015162
60026,2012/1/16,2014/3/31,38,16,44759,0.553112
23873,2012/1/11,2014/3/31,3,40,32008,0.773427893
20503,2007/4/24,2014/3/31,15,30,36287,0.682090831
40702,2011/4/14,2014/3/31,11,20,23756,1.041777656
17474,2010/9/8,2014/3/31,90,19,36016,0.687121835
61993,2012/8/30,2014/3/31,1,26,24747,0.999968885
14999,2012/2/16,2014/3/31,98,19,31484,0.785940478
44850,2005/12/15,2014/3/31,5,20,35590,0.695191627
50885,2011/10/30,2014/3/31,13,9,29070,0.851111111
21120,2008/2/12,2014/3/31,16,21,26346,0.939051848
27878,2006/8/24,2014/3/31,47,22,44776,0.552511167
34977,2011/11/13,2014/3/31,133,16,33478,0.738948862
13203,2009/8/24,2014/3/31,2,20,33351,0.741601451
1678,2012/4/7,2014/3/31,110,29,27412,0.902229316
35156,2011/1/17,2014/3/31,10,21,39637,0.623883493
34681,2010/2/9,2014/3/31,58,20,33235,0.744050248
8806,2008/4/5,2014/3/31,49,22,35646,0.693700836
47333,2005/7/26,2014/3/31,44,18,38123,0.648578024
51418,2012/7/1,2014/3/31,16,37,30985,0.79798935
57527,2008/8/20,2014/3/31,4,20,30576,0.80860675
6137,2011/11/9,2014/3/31,17,27,37588,0.65775274
26703,2007/2/4,2014/3/31,31,35,33138,0.746045326
25861,2010/7/28,2014/3/31,111,15,25705,0.961700058
12253,2010/9/9,2014/3/31,19,24,36020,0.686265408
23285,2011/2/24,2014/3/31,32,21,42500,0.581614118
42063,2012/1/7,2014/3/31,29,17,34924,0.707738518
53295,2009/9/12,2014/3/31,25,33,25422,0.972263787
24730,2012/7/1,2014/3/31,114,13,39366,0.627824011
8467,2005/11/12,2014/3/31,33,27,37177,0.66476316
4139,2009/12/28,2014/3/31,183,12,33798,0.731187644
37608,2011/10/26,2014/3/31,403,11,19936,1.239521469
42613,2012/7/9,2014/3/31,13,18,38261,0.645799378
47939,2007/12/12,2014/3/31,199,17,28176,0.876823538
37282,2008/2/14,2014/3/31,39,23,37975,0.650536406
40821,2010/9/9,2014/3/31,26,29,35585,0.694215259
39157,2008/7/23,2014/3/31,198,24,27985,0.882659282
29109,2005/2/18,2014/3/31,30,22,34564,0.714644717
17255,2009/5/21,2014/3/31,45,23,42555,0.580411233
19620,2010/11/10,2014/3/31,214,26,32779,0.753492175
34138,2012/12/25,2014/3/31,74,20,31012,0.796411389
608,2006/3/3,2014/3/31,8,28,35082,0.704010604
10759,2012/8/25,2014/3/31,82,21,27066,0.912487992
62821,2007/12/14,2014/3/31,2,44,32440,0.761221948
45364,2012/2/27,2014/3/31,4,32,40428,0.610728208
44568,2005/11/1,2014/3/31,104,29,33570,0.73539291
56426,2005/10/20,2014/3/31,29,29,30419,0.811500049
41837,2013/1/5,2014/3/31,4,25,29848,0.826984053
21440,2008/7/22,2014/3/31,41,27,34359,0.718394307
32742,2012/4/27,2014/3/31,69,19,30651,0.805261492
11504,2007/5/23,2014/3/31,231,22,35155,0.702052055
51771,2012/8/8,2014/3/31,19,30,36896,0.668922105
33187,2012/1/16,2014/3/31,78,22,36333,0.679077973
50722,2011/8/10,2014/3/31,9,16,35613,0.692760509
49621,2010/4/13,2014/3/31,9,23,37781,0.652983246
33753,2012/9/11,2014/3/31,2,32,34517,0.714635397
18204,2010/10/10,2014/3/31,39,17,40189,0.613670656
50940,2011/7/8,2014/3/31,247,6,33504,0.736047935
15351,2012/5/28,2014/3/31,79,19,33016,0.746833656
24386,2012/10/3,2014/3/31,2,11,38271,0.644266416
2574,2008/3/1,2014/3/31,93,7,27189,0.906858288
49152,2009/3/3,2014/3/31,113,28,33936,0.726530528
4235,2009/9/29,2014/3/31,74,19,34944,0.705547447
44429,2011/4/29,2014/3/31,17,27,39250,0.628060382
8179,2009/8/26,2014/3/31,42,22,33580,0.734048839
9831,2006/9/28,2014/3/31,142,22,46526,0.529791944
11223,2005/6/21,2014/3/31,10,32,29482,0.836049115
26961,2006/4/19,2014/3/31,73,11,32410,0.7605054
3692,2008/12/15,2014/3/31,115,19,27940,0.882118826
44021,2011/4/1,2014/3/31,52,27,29064,0.847975502
32579,2012/3/6,2014/3/31,31,18,30817,0.799725476
13895,2010/10/10,2014/3/31,323,20,36602,0.673181793
55557,2010/11/3,2014/3/31,21,14,34161,0.721276895
16169,2012/9/27,2014/3/31,17,19,26443,0.931727867
31918,2011/8/22,2014/3/31,21,11,29499,0.835193735
17549,2011/7/6,2014/3/31,11,26,32026,0.769276838
57192,2008/4/2,2014/3/31,458,16,34278,0.718724838
23913,2012/2/25,2014/3/31,9,34,33352,0.738627669
16722,2009/11/27,2014/3/31,2,20,34206,0.720136233
5015,2011/7/4,2014/3/31,80,12,31716,0.776666667
1449,2010/11/10,2014/3/31,33,18,25803,0.954345619
16044,2012/9/19,2014/3/31,58,28,36157,0.681024145
12257,2008/5/31,2014/3/31,3,17,35324,0.696920507
43700,2010/2/14,2014/3/31,27,23,33962,0.72476562
1517,2011/6/6,2014/3/31,39,16,18373,1.339642954
7622,2009/11/29,2014/3/31,118,9,17102,1.438898374
17456,2010/5/20,2014/3/31,19,15,35317,0.696733018
52037,2013/1/29,2014/3/31,9,18,31920,0.770844925
2777,2007/10/12,2014/3/31,103,31,38041,0.646811598
12351,2008/7/14,2014/3/31,121,11,34011,0.723323631
35848,2008/6/18,2014/3/31,20,24,37871,0.649535529
12136,2008/3/19,2014/3/31,153,8,40928,0.600975371
15149,2011/11/19,2014/3/31,77,19,36055,0.682160033
8426,2005/10/3,2014/3/31,4,16,21351,1.151942766
36094,2010/11/19,2014/3/31,38,22,34683,0.709075051
17404,2009/10/17,2014/3/31,6,15,25671,0.957875424
1997,2004/11/2,2014/3/31,7,28,44495,0.552618721
45018,2008/3/6,2014/3/31,89,16,34360,0.715584109
40128,2009/3/22,2014/3/31,67,16,18392,1.336855698
29209,2005/6/8,2014/3/31,16,9,19591,1.254972181
47376,2005/9/1,2014/3/31,1,11,17691,1.389630321
50289,2011/4/11,2014/3/31,116,22,29892,0.822185869
28962,2013/2/7,2014/3/31,15,39,31235,0.786765167
44195,2009/8/13,2014/3/31,1,23,37954,0.647457975
15557,2012/5/25,2014/3/31,23,19,27548,0.891981995
52727,2011/3/14,2014/3/31,12,25,35886,0.684663657
9480,2010/9/29,2014/3/31,12,31,35011,0.701766302
18781,2006/4/12,2014/3/31,32,22,34486,0.712374007
7498,2009/11/9,2014/3/31,31,32,34236,0.717548487
53567,2005/11/24,2014/3/31,6,27,36177,0.678989413
62592,2007/6/7,2014/3/31,20,34,25337,0.969467182
39900,2009/7/29,2014/3/31,83,22,35017,0.701441014
54849,2006/7/25,2014/3/31,14,32,28876,0.850436349
35167,2009/6/17,2014/3/31,21,18,38080,0.644859244
42258,2011/12/21,2014/3/31,26,38,35104,0.699495784
57840,2008/4/18,2014/3/31,80,28,34037,0.721401122
37882,2012/12/21,2014/3/31,1,11,29073,0.844545455
53835,2008/10/21,2014/3/31,6,27,29335,0.836969831
4405,2010/12/16,2014/3/31,13,21,42658,0.575507056
27222,2011/1/14,2014/3/31,2,23,30718,0.79916531
38773,2008/1/21,2014/3/31,188,25,39819,0.616495894
48068,2008/3/1,2014/3/31,2,24,27698,0.886244855
21948,2009/7/6,2014/3/31,20,28,36545,0.671666712
7865,2011/1/28,2014/3/31,35,20,34195,0.717816055
24807,2012/8/23,2014/3/31,217,4,32508,0.755
7690,2010/1/15,2014/3/31,159,21,32130,0.763809524
45650,2006/3/17,2014/3/31,37,9,17022,1.441200211
42654,2012/6/6,2014/3/31,27,15,28409,0.863422859
62527,2006/6/19,2014/3/31,12,37,29861,0.821395131
39107,2009/8/22,2014/3/31,274,37,26089,0.940023765
58995,2010/10/1,2014/3/31,138,16,33849,0.724500872
50951,2012/5/13,2014/3/31,67,9,32847,0.746590556
221,2011/1/24,2014/3/31,11,11,17341,1.414132403
42080,2011/12/18,2014/3/31,58,37,30009,0.817108534
15283,2012/1/26,2014/3/31,56,13,30180,0.812357522
56343,2005/8/13,2014/3/31,6,38,34424,0.712129619
38908,2008/3/4,2014/3/31,3,32,38574,0.635473635
47604,2007/10/5,2014/3/31,109,13,20004,1.22514847
16639,2010/7/12,2014/3/31,1,33,38927,0.629568423
25764,2010/6/11,2014/3/31,145,24,37412,0.655051855
20126,2004/12/7,2014/3/31,46,32,37132,0.659989228
14558,2011/7/15,2014/3/31,283,24,33902,0.722839361
25714,2010/7/12,2014/3/31,45,22,34074,0.719120737
32959,2012/3/27,2014/3/31,122,11,34913,0.701819093
47068,2004/11/29,2014/3/31,67,26,44398,0.551871255
52284,2013/1/31,2014/3/31,9,34,37322,0.656468571
29522,2008/2/16,2014/3/31,26,26,43561,0.562441174
24049,2012/1/8,2014/3/31,81,31,28766,0.851708962
8987,2009/10/29,2014/3/31,32,30,29381,0.833858276
14140,2011/5/12,2014/3/31,32,20,32672,0.749505999
49746,2011/1/18,2014/3/31,219,18,26698,0.91710615
26341,2012/2/21,2014/3/31,144,31,38777,0.631329396
34867,2011/10/30,2014/3/31,14,28,33837,0.723488784
13981,2010/11/18,2014/3/31,382,21,39151,0.625282879
54341,2011/10/8,2014/3/31,99,21,34100,0.717855132
18534,2012/6/5,2014/3/31,365,11,20343,1.203303348
41102,2011/2/11,2014/3/31,95,19,38965,0.628198127
5201,2013/3/31,2014/3/31,1,29,34106,0.717609805
8861,2006/5/12,2014/3/31,80,25,42120,0.581039649
26038,2012/6/14,2014/3/31,112,19,31662,0.772947066
21485,2008/7/15,2014/3/31,156,22,29845,0.819952756
11296,2005/9/11,2014/3/31,80,17,17493,1.39870977
3803,2008/12/23,2014/3/31,6,35,30612,0.799230694
30494,2010/8/21,2014/3/31,117,31,30248,0.80882174
30205,2008/5/4,2014/3/31,1,12,18610,1.314134874
5693,2011/9/30,2014/3/31,272,7,34396,0.710960577
23544,2011/7/11,2014/3/31,65,17,34536,0.707945622
20178,2005/1/27,2014/3/31,53,16,25427,0.961530656
36542,2005/12/25,2014/3/31,22,21,35781,0.683279394
20294,2005/5/4,2014/3/31,340,5,49671,0.492174508
9732,2006/7/3,2014/3/31,48,20,39701,0.615759553
24662,2012/6/20,2014/3/31,67,21,31721,0.770548533
20351,2005/7/21,2014/3/31,109,8,16509,1.480401599
37613,2011/11/3,2014/3/31,45,6,39334,0.621249555
34845,2011/3/25,2014/3/31,7,28,32259,0.757474503
47238,2005/4/22,2014/3/31,208,18,31968,0.76434278
48920,2010/5/12,2014/3/31,48,34,39643,0.616363292
32586,2012/1/31,2014/3/31,17,34,30708,0.79566074
22643,2012/3/23,2014/3/31,11,29,35111,0.695744354
48667,2008/11/14,2014/3/31,101,29,34949,0.698931014
56780,2008/11/19,2014/3/31,57,24,30834,0.792168061
18283,2011/1/13,2014/3/31,4,21,29094,0.83951777
